8.802251198,10.10.1.2:37770,10.10.2.2:5001,60,0x295cfd9c,0x295c1b5c,20,20,147968,744832,29312
8.814204735,10.10.1.2:37770,10.10.2.2:5001,60,0x295d0344,0x295c26ac,20,20,145152,737228,29312
8.826287837,10.10.1.2:37770,10.10.2.2:5001,60,0x295d08ec,0x295c31fc,20,20,142336,729074,29312
8.838356408,10.10.1.2:37770,10.10.2.2:5001,60,0x295d0e94,0x295c3d4c,20,20,142848,720440,29312
8.850174217,10.10.1.2:37770,10.10.2.2:5001,60,0x295d143c,0x295c489c,20,20,145280,711385,29312
8.862194341,10.10.1.2:37770,10.10.2.2:5001,60,0x295d19e4,0x295c53ec,20,20,147840,701962,29312
8.874252130,10.10.1.2:37770,10.10.2.2:5001,60,0x295d1f8c,0x295c5f3c,20,20,150272,693716,29312
8.886254577,10.10.1.2:37770,10.10.2.2:5001,60,0x295d2534,0x295c6a8c,20,20,152832,686502,29312
9.485698290,10.10.1.2:37770,10.10.2.2:5001,60,0x295d2adc,0x295c75dc,20,20,155264,680189,29312
9.497893024,10.10.1.2:37770,10.10.2.2:5001,60,0x295d3084,0x295c812c,20,20,157824,690666,29312
9.509809536,10.10.1.2:37770,10.10.2.2:5001,60,0x295d362c,0x295c8c7c,20,20,160256,700332,29312
9.521776173,10.10.1.2:37770,10.10.2.2:5001,60,0x295d3bd4,0x295c97cc,20,20,162816,708791,29312
9.533732167,10.10.1.2:37770,10.10.2.2:5001,60,0x295d417c,0x295ca31c,20,20,165248,716192,29312
9.545726699,10.10.1.2:37770,10.10.2.2:5001,52,0x295d4724,0x295cae6c,20,20,167808,722668,29312
9.557611870,10.10.1.2:37770,10.10.2.2:5001,44,0x295d4ccc,0x295cb9bc,20,20,170240,728334,29312
9.569748500,10.10.1.2:37770,10.10.2.2:5001,44,0x295d5274,0x295cc50c,20,20,172800,734293,29312
9.581791618,10.10.1.2:37770,10.10.2.2:5001,32,0x295d581c,0x295ccab4,20,20,175232,741506,29312
9.593570712,10.10.1.2:37770,10.10.2.2:5001,32,0x295d5dc4,0x295ceca4,20,20,175232,749318,29312
9.605693820,10.10.1.2:37770,10.10.2.2:5001,32,0x295d636c,0x295cf24c,20,20,178176,757532,29312
9.617791734,10.10.1.2:37770,10.10.2.2:5001,32,0x295d6914,0x295cf7f4,20,20,181120,766234,29312
9.629599382,10.10.1.2:37770,10.10.2.2:5001,32,0x295d6ebc,0x295cfd9c,20,20,183936,773877,29312
9.641740629,10.10.1.2:37770,10.10.2.2:5001,32,0x295d7464,0x295d0344,20,20,185856,780560,29312
9.653721291,10.10.1.2:37770,10.10.2.2:5001,32,0x295d7a0c,0x295d08ec,20,20,185856,786432,29312
9.665647276,10.10.1.2:37770,10.10.2.2:5001,32,0x295d7fb4,0x295d0e94,20,20,185856,791556,29312
9.677564490,10.10.1.2:37770,10.10.2.2:5001,32,0x295d855c,0x295d143c,20,20,185856,796022,29312
9.689659703,10.10.1.2:37770,10.10.2.2:5001,32,0x295d8b04,0x295d19e4,20,20,185856,799942,29312
9.701820623,10.10.1.2:37770,10.10.2.2:5001,32,0x295d90ac,0x295d1f8c,20,20,185856,803382,29312
9.713801297,10.10.1.2:37770,10.10.2.2:5001,32,0x295d9654,0x295d2534,20,20,185856,806404,29312
10.313114196,10.10.1.2:37770,10.10.2.2:5001,32,0x295d9bfc,0x295d2adc,20,20,185856,809046,29312
10.325090032,10.10.1.2:37770,10.10.2.2:5001,32,0x295da1a4,0x295d3084,20,20,188672,811341,29312
10.337052586,10.10.1.2:37770,10.10.2.2:5001,32,0x295da74c,0x295d362c,20,20,191616,813321,29312
10.348988351,10.10.1.2:37770,10.10.2.2:5001,32,0x295db29c,0x295d3bd4,21,20,194432,815060,29312
10.361246065,10.10.1.2:37770,10.10.2.2:5001,32,0x295db844,0x295d417c,21,20,197376,816577,29312
10.373128525,10.10.1.2:37770,10.10.2.2:5001,32,0x295dbdec,0x295d4724,21,20,200320,817943,29312
10.385051936,10.10.1.2:37770,10.10.2.2:5001,32,0x295dc394,0x295d4ccc,21,20,203136,819124,29312
10.397164847,10.10.1.2:37770,10.10.2.2:5001,32,0x295dc93c,0x295d5274,21,20,206080,820162,29312
10.409034962,10.10.1.2:37770,10.10.2.2:5001,32,0x295dcee4,0x295d581c,21,20,209024,821067,29312
10.421015227,10.10.1.2:37770,10.10.2.2:5001,32,0x295dd48c,0x295d5dc4,21,20,211840,821838,29312
10.433134036,10.10.1.2:37770,10.10.2.2:5001,32,0x295dda34,0x295d636c,21,20,214784,822537,29312
10.445062487,10.10.1.2:37770,10.10.2.2:5001,32,0x295ddfdc,0x295d6914,21,20,217600,823150,29312
10.457256035,10.10.1.2:37770,10.10.2.2:5001,32,0x295de584,0x295d6ebc,21,20,220544,823664,29312
10.469228232,10.10.1.2:37770,10.10.2.2:5001,32,0x295deb2c,0x295d7464,21,20,223488,824163,29312
10.480949622,10.10.1.2:37770,10.10.2.2:5001,32,0x295df0d4,0x295d7a0c,21,20,226304,824577,29312
10.493051232,10.10.1.2:37770,10.10.2.2:5001,32,0x295df67c,0x295d7fb4,21,20,229248,824907,29312
10.505229083,10.10.1.2:37770,10.10.2.2:5001,32,0x295dfc24,0x295d855c,21,20,232192,825218,29312
10.517002581,10.10.1.2:37770,10.10.2.2:5001,32,0x295e01cc,0x295d8b04,21,20,235008,825523,29312
10.529145002,10.10.1.2:37770,10.10.2.2:5001,32,0x295e0774,0x295d90ac,21,20,237440,825750,29312
10.540993716,10.10.1.2:37770,10.10.2.2:5001,32,0x295e0d1c,0x295d9654,21,20,237440,825946,29312
11.140591627,10.10.1.2:37770,10.10.2.2:5001,32,0x295e12c4,0x295d9bfc,21,20,237440,826102,29312
11.152711455,10.10.1.2:37770,10.10.2.2:5001,32,0x295e186c,0x295da1a4,21,20,237440,826273,29312
11.164708785,10.10.1.2:37770,10.10.2.2:5001,32,0x295e1e14,0x295da74c,21,20,237440,826442,29312
11.176727452,10.10.1.2:37770,10.10.2.2:5001,44,0x295e23bc,0x295dacf4,21,20,237440,826593,29312
11.188807279,10.10.1.2:37770,10.10.2.2:5001,44,0x295e2964,0x295dacf4,21,20,237440,826736,29312
11.200641258,10.10.1.2:37770,10.10.2.2:5001,44,0x295e2f0c,0x295dacf4,21,20,237440,826838,29312
11.212573588,10.10.1.2:37770,10.10.2.2:5001,44,0x295e2f0c,0x295dacf4,20,10,237440,826922,29312
11.224640467,10.10.1.2:37770,10.10.2.2:5001,44,0x295e2f0c,0x295dacf4,19,10,237440,826996,29312
11.236623933,10.10.1.2:37770,10.10.2.2:5001,44,0x295e34b4,0x295dacf4,19,10,237440,827056,29312
11.248546473,10.10.1.2:37770,10.10.2.2:5001,44,0x295e34b4,0x295dacf4,18,10,237440,827122,29312
11.260700029,10.10.1.2:37770,10.10.2.2:5001,44,0x295e3a5c,0x295dacf4,18,10,237440,827173,29312
11.272641970,10.10.1.2:37770,10.10.2.2:5001,44,0x295e3a5c,0x295dacf4,17,10,237440,827221,29312
11.284593322,10.10.1.2:37770,10.10.2.2:5001,44,0x295e4004,0x295dacf4,17,10,237440,827265,29312
11.296652473,10.10.1.2:37770,10.10.2.2:5001,44,0x295e4004,0x295dacf4,16,10,237440,827273,29312
11.308554023,10.10.1.2:37770,10.10.2.2:5001,44,0x295e45ac,0x295dacf4,16,10,237440,827291,29312
11.320584221,10.10.1.2:37770,10.10.2.2:5001,44,0x295e45ac,0x295dacf4,15,10,237440,827330,29312
11.332616827,10.10.1.2:37770,10.10.2.2:5001,44,0x295e4b54,0x295dacf4,15,10,237440,827355,29312
11.344567510,10.10.1.2:37770,10.10.2.2:5001,44,0x295e4b54,0x295dacf4,14,10,237440,827358,29312
11.356436304,10.10.1.2:37770,10.10.2.2:5001,44,0x295e50fc,0x295dacf4,14,10,237440,827382,29312
11.368491758,10.10.1.2:37770,10.10.2.2:5001,44,0x295e50fc,0x295dacf4,13,10,237440,827370,29312
11.872187052,10.10.1.2:37770,10.10.2.2:5001,44,0x295e56a4,0x295dacf4,13,10,237440,827385,29312
11.884073303,10.10.1.2:37770,10.10.2.2:5001,44,0x295e56a4,0x295dacf4,12,10,237440,815411,29312
11.896084290,10.10.1.2:37770,10.10.2.2:5001,44,0x295e5c4c,0x295dacf4,12,10,237440,804904,29312
11.908735469,10.10.1.2:37770,10.10.2.2:5001,44,0x295e5c4c,0x295dacf4,11,10,237440,795713,29312
11.920242628,10.10.1.2:37770,10.10.2.2:5001,44,0x295e5c4c,0x295dacf4,10,10,237440,787750,29312
11.932162039,10.10.1.2:37770,10.10.2.2:5001,32,0x295e61f4,0x295dacf4,10,10,237440,780711,29312
11.944209681,10.10.1.2:37770,10.10.2.2:5001,32,0x295e6d44,0x295e2f0c,12,10,204160,774622,29312
11.956097551,10.10.1.2:37770,10.10.2.2:5001,32,0x295e7894,0x295e34b4,12,10,237440,767740,29312
11.968042379,10.10.1.2:37770,10.10.2.2:5001,32,0x295e7e3c,0x295e3a5c,12,10,237440,760216,29312
11.979990159,10.10.1.2:37770,10.10.2.2:5001,32,0x295e83e4,0x295e4004,12,10,237440,752114,29312
11.992121692,10.10.1.2:37770,10.10.2.2:5001,32,0x295e898c,0x295e45ac,12,10,237440,743517,29312
12.004131897,10.10.1.2:37770,10.10.2.2:5001,32,0x295e8f34,0x295e4b54,12,10,237440,734519,29312
12.016048421,10.10.1.2:37770,10.10.2.2:5001,32,0x295e94dc,0x295e50fc,12,10,237440,725150,29312
12.376007544,10.10.1.2:37770,10.10.2.2:5001,32,0x295e9a84,0x295e56a4,12,10,237440,715451,29312
12.387928791,10.10.1.2:37770,10.10.2.2:5001,32,0x295ea02c,0x295e5c4c,12,10,237440,687511,29312
12.399847020,10.10.1.2:37770,10.10.2.2:5001,32,0x295eab7c,0x295e61f4,13,10,237440,660032,29312
12.411957212,10.10.1.2:37770,10.10.2.2:5001,32,0x295eb124,0x295e679c,13,10,237440,635987,29312
12.423812442,10.10.1.2:37770,10.10.2.2:5001,32,0x295eb6cc,0x295e6d44,13,10,237440,616462,29312
12.435752433,10.10.1.2:37770,10.10.2.2:5001,32,0x295ebc74,0x295e72ec,13,10,237440,599354,29312
12.447857087,10.10.1.2:37770,10.10.2.2:5001,32,0x295ec21c,0x295e7894,13,10,237440,585877,29312
12.459768693,10.10.1.2:37770,10.10.2.2:5001,32,0x295ec7c4,0x295e7e3c,13,10,237440,574112,29312
12.471863702,10.10.1.2:37770,10.10.2.2:5001,32,0x295ecd6c,0x295e83e4,13,10,237440,563814,29312
12.483731062,10.10.1.2:37770,10.10.2.2:5001,32,0x295ed314,0x295e898c,13,10,237440,554821,29312
12.495683820,10.10.1.2:37770,10.10.2.2:5001,32,0x295ed8bc,0x295e8f34,13,10,237440,546919,29312
12.507845953,10.10.1.2:37770,10.10.2.2:5001,32,0x295ede64,0x295e94dc,13,10,237440,539998,29312
12.879781667,10.10.1.2:37770,10.10.2.2:5001,32,0x295ee40c,0x295e9a84,13,10,237440,533972,29312
12.903629980,10.10.1.2:37770,10.10.2.2:5001,32,0x295ee9b4,0x295ea02c,13,10,237440,530197,29312
12.915385974,10.10.1.2:37770,10.10.2.2:5001,32,0x295eef5c,0x295ea5d4,13,10,237440,528384,29312
12.928063682,10.10.1.2:37770,10.10.2.2:5001,32,0x295efaac,0x295eab7c,14,10,237440,528268,29312
12.939599284,10.10.1.2:37770,10.10.2.2:5001,32,0x295f0054,0x295eb124,14,10,237440,528260,29312
12.951542050,10.10.1.2:37770,10.10.2.2:5001,32,0x295f05fc,0x295eb6cc,14,10,237440,528182,29312
12.963355124,10.10.1.2:37770,10.10.2.2:5001,32,0x295f0ba4,0x295ebc74,14,10,237440,528125,29312
12.975665894,10.10.1.2:37770,10.10.2.2:5001,32,0x295f114c,0x295ec21c,14,10,237440,528059,29312
12.987547702,10.10.1.2:37770,10.10.2.2:5001,32,0x295f16f4,0x295ec7c4,14,10,237440,528027,29312
12.999506877,10.10.1.2:37770,10.10.2.2:5001,32,0x295f1c9c,0x295ecd6c,14,10,237440,527993,29312
13.011633655,10.10.1.2:37770,10.10.2.2:5001,32,0x295f2244,0x295ed314,14,10,237440,527949,29312
13.023626528,10.10.1.2:37770,10.10.2.2:5001,32,0x295f27ec,0x295ed8bc,14,10,237440,527942,29312
13.035474139,10.10.1.2:37770,10.10.2.2:5001,32,0x295f2d94,0x295ede64,14,10,237440,527941,29312
13.395056207,10.10.1.2:37770,10.10.2.2:5001,32,0x295f333c,0x295ee40c,14,10,237440,527901,29312
13.407045117,10.10.1.2:37770,10.10.2.2:5001,32,0x295f38e4,0x295ee9b4,14,10,237440,526323,29312
13.443340598,10.10.1.2:37770,10.10.2.2:5001,32,0x295f3e8c,0x295eef5c,14,10,237440,523458,29312
13.455225910,10.10.1.2:37770,10.10.2.2:5001,32,0x295f4434,0x295ef504,14,10,237440,524020,29312
13.491276805,10.10.1.2:37770,10.10.2.2:5001,32,0x295f4f84,0x295efaac,15,10,237440,525997,29312
13.503223742,10.10.1.2:37770,10.10.2.2:5001,32,0x295f552c,0x295f0054,15,10,237440,530649,29312
13.515293531,10.10.1.2:37770,10.10.2.2:5001,32,0x295f5ad4,0x295f05fc,15,10,237440,534771,29312
13.527259581,10.10.1.2:37770,10.10.2.2:5001,32,0x295f607c,0x295f0ba4,15,10,237440,538393,29312
13.539125949,10.10.1.2:37770,10.10.2.2:5001,32,0x295f6624,0x295f114c,15,10,237440,541582,29312
13.551196272,10.10.1.2:37770,10.10.2.2:5001,32,0x295f6bcc,0x295f16f4,15,10,237440,544316,29312
13.563184915,10.10.1.2:37770,10.10.2.2:5001,32,0x295f7174,0x295f1c9c,15,10,237440,546731,29312
13.575145888,10.10.1.2:37770,10.10.2.2:5001,32,0x295f771c,0x295f2244,15,10,237440,548849,29312
13.587068085,10.10.1.2:37770,10.10.2.2:5001,32,0x295f7cc4,0x295f27ec,15,10,237440,550682,29312
13.599066635,10.10.1.2:37770,10.10.2.2:5001,32,0x295f826c,0x295f2d94,15,10,237440,552276,29312
13.970970001,10.10.1.2:37770,10.10.2.2:5001,32,0x295f8814,0x295f333c,15,10,237440,553689,29312
13.982913831,10.10.1.2:37770,10.10.2.2:5001,32,0x295f8dbc,0x295f38e4,15,10,237440,556466,29312
14.018995354,10.10.1.2:37770,10.10.2.2:5001,32,0x295f9364,0x295f3e8c,15,10,237440,558891,29312
14.030954891,10.10.1.2:37770,10.10.2.2:5001,32,0x295f990c,0x295f4434,15,10,237440,560986,29312
14.042912342,10.10.1.2:37770,10.10.2.2:5001,32,0x295f9eb4,0x295f49dc,15,10,237440,562828,29312
14.078781106,10.10.1.2:37770,10.10.2.2:5001,32,0x295faa04,0x295f4f84,16,12,237440,565934,29312
14.090974469,10.10.1.2:37770,10.10.2.2:5001,32,0x295fafac,0x295f552c,16,12,237440,568630,29312
14.105133469,10.10.1.2:37770,10.10.2.2:5001,32,0x295fb554,0x295f5ad4,16,12,237440,571019,29312
14.114717585,10.10.1.2:37770,10.10.2.2:5001,32,0x295fbafc,0x295f607c,16,12,237440,573371,29312
14.126891611,10.10.1.2:37770,10.10.2.2:5001,32,0x295fc0a4,0x295f6624,16,12,237440,575131,29312
14.139100091,10.10.1.2:37770,10.10.2.2:5001,32,0x295fc64c,0x295f6bcc,16,12,237440,576710,29312
14.150843457,10.10.1.2:37770,10.10.2.2:5001,32,0x295fcbf4,0x295f7174,16,12,237440,578108,29312
14.162917921,10.10.1.2:37770,10.10.2.2:5001,32,0x295fd19c,0x295f771c,16,12,237440,579301,29312
14.174735051,10.10.1.2:37770,10.10.2.2:5001,32,0x295fd744,0x295f7cc4,16,12,237440,580360,29312
14.186709184,10.10.1.2:37770,10.10.2.2:5001,32,0x295fdcec,0x295f826c,16,12,237440,581272,29312
14.594499243,10.10.1.2:37770,10.10.2.2:5001,32,0x295fe294,0x295f8814,16,12,237440,582068,29312
14.606236818,10.10.1.2:37770,10.10.2.2:5001,32,0x295fe83c,0x295f8dbc,16,12,237440,587250,29312
14.642461513,10.10.1.2:37770,10.10.2.2:5001,32,0x295fede4,0x295f9364,16,12,237440,591759,29312
14.654323758,10.10.1.2:37770,10.10.2.2:5001,32,0x295ff38c,0x295f990c,16,12,237440,595722,29312
14.666496731,10.10.1.2:37770,10.10.2.2:5001,32,0x295ff934,0x295f9eb4,16,12,237440,599177,29312
14.678322779,10.10.1.2:37770,10.10.2.2:5001,32,0x295ffedc,0x295fa45c,16,12,237440,602227,29312
14.714227208,10.10.1.2:37770,10.10.2.2:5001,32,0x29600a2c,0x295faa04,17,12,237440,606375,29312
14.726261018,10.10.1.2:37770,10.10.2.2:5001,32,0x29600fd4,0x295fafac,17,12,237440,610009,29312
14.738152762,10.10.1.2:37770,10.10.2.2:5001,32,0x2960157c,0x295fb554,17,12,237440,613168,29312
14.750191347,10.10.1.2:37770,10.10.2.2:5001,32,0x29601b24,0x295fbafc,17,12,237440,615649,29312
14.762324150,10.10.1.2:37770,10.10.2.2:5001,32,0x296020cc,0x295fc0a4,17,12,237440,618126,29312
14.774271343,10.10.1.2:37770,10.10.2.2:5001,32,0x29602674,0x295fc64c,17,12,237440,620289,29312
14.786505853,10.10.1.2:37770,10.10.2.2:5001,32,0x29602c1c,0x295fcbf4,17,12,237440,622148,29312
14.798250557,10.10.1.2:37770,10.10.2.2:5001,32,0x296031c4,0x295fd19c,17,12,237440,623837,29312
14.810302970,10.10.1.2:37770,10.10.2.2:5001,32,0x2960376c,0x295fd744,17,12,237440,625273,29312
14.822345597,10.10.1.2:37770,10.10.2.2:5001,32,0x29603d14,0x295fdcec,17,12,237440,626559,29312
15.254037974,10.10.1.2:37770,10.10.2.2:5001,32,0x296042bc,0x295fe294,17,12,237440,627693,29312
15.266122197,10.10.1.2:37770,10.10.2.2:5001,32,0x29604864,0x295fe83c,17,12,237440,631673,29312
15.290186346,10.10.1.2:37770,10.10.2.2:5001,32,0x29604e0c,0x295fede4,17,12,237440,635199,29312
15.302047821,10.10.1.2:37770,10.10.2.2:5001,32,0x296053b4,0x295ff38c,17,12,237440,636764,29312
15.314072078,10.10.1.2:37770,10.10.2.2:5001,32,0x2960595c,0x295ff934,17,12,237440,638134,29312
15.338079494,10.10.1.2:37770,10.10.2.2:5001,32,0x29605f04,0x295ffedc,17,12,237440,639313,29312
15.349891389,10.10.1.2:37770,10.10.2.2:5001,32,0x296064ac,0x29600484,17,12,237440,641868,29312
15.385971739,10.10.1.2:37770,10.10.2.2:5001,32,0x29606ffc,0x29600a2c,18,13,237440,645580,29312
15.397995734,10.10.1.2:37770,10.10.2.2:5001,32,0x296075a4,0x29600fd4,18,13,237440,648849,29312
15.410008816,10.10.1.2:37770,10.10.2.2:5001,32,0x29607b4c,0x2960157c,18,13,237440,651709,29312
15.421988011,10.10.1.2:37770,10.10.2.2:5001,32,0x296080f4,0x29601b24,18,13,237440,654227,29312
15.434051421,10.10.1.2:37770,10.10.2.2:5001,32,0x2960869c,0x296020cc,18,13,237440,656423,29312
15.446036147,10.10.1.2:37770,10.10.2.2:5001,32,0x29608c44,0x29602674,18,13,237440,658336,29312
15.457765724,10.10.1.2:37770,10.10.2.2:5001,32,0x296091ec,0x29602c1c,18,13,237440,660014,29312
15.469855317,10.10.1.2:37770,10.10.2.2:5001,32,0x29609794,0x296031c4,18,13,237440,661419,29312
15.482018095,10.10.1.2:37770,10.10.2.2:5001,32,0x29609d3c,0x2960376c,18,13,237440,662692,29312
15.531541807,10.10.1.2:37770,10.10.2.2:5001,32,0x2960a2e4,0x29603d14,18,13,237440,663820,29312
15.949505021,10.10.1.2:37770,10.10.2.2:5001,32,0x2960a88c,0x296042bc,18,13,237440,669491,29312
15.961468446,10.10.1.2:37770,10.10.2.2:5001,32,0x2960ae34,0x29604864,18,13,237440,672737,29312
15.973443152,10.10.1.2:37770,10.10.2.2:5001,32,0x2960b3dc,0x29604e0c,18,13,237440,675563,29312
15.985388107,10.10.1.2:37770,10.10.2.2:5001,32,0x2960b984,0x296053b4,18,13,237440,676524,29312
15.997444684,10.10.1.2:37770,10.10.2.2:5001,32,0x2960bf2c,0x2960595c,18,13,237440,677375,29312
16.021657001,10.10.1.2:37770,10.10.2.2:5001,32,0x2960c4d4,0x29605f04,18,13,237440,678124,29312
16.033767293,10.10.1.2:37770,10.10.2.2:5001,32,0x2960ca7c,0x296064ac,18,13,237440,678805,29312
16.045528072,10.10.1.2:37770,10.10.2.2:5001,32,0x2960d024,0x29606a54,18,13,237440,679438,29312
16.093542336,10.10.1.2:37770,10.10.2.2:5001,32,0x2960db74,0x29606ffc,19,13,237440,681462,29312
16.105397770,10.10.1.2:37770,10.10.2.2:5001,32,0x2960e11c,0x296075a4,19,13,237440,684725,29312
16.117503205,10.10.1.2:37770,10.10.2.2:5001,32,0x2960e6c4,0x29607b4c,19,13,237440,687560,29312
16.129292633,10.10.1.2:37770,10.10.2.2:5001,32,0x2960ec6c,0x296080f4,19,13,237440,690050,29312
16.141623209,10.10.1.2:37770,10.10.2.2:5001,32,0x2960f214,0x2960869c,19,13,237440,692207,29312
