6.351720074,10.10.1.2:37766,10.10.2.2:5001,32,0xc602d81e,0xc602d806,10,2147483647,28960,1228,29312
6.475987517,10.10.1.2:37766,10.10.2.2:5001,32,0xc6031656,0xc602d81e,10,2147483647,29056,1142,29312
6.488041491,10.10.1.2:37766,10.10.2.2:5001,32,0xc6031bfe,0xc602ddc6,11,2147483647,31872,16270,29312
6.499790599,10.10.1.2:37766,10.10.2.2:5001,32,0xc603274e,0xc602e36e,12,2147483647,34816,31013,29312
6.511687282,10.10.1.2:37766,10.10.2.2:5001,32,0xc603329e,0xc602e916,13,2147483647,37760,45382,29312
6.523688023,10.10.1.2:37766,10.10.2.2:5001,32,0xc6033dee,0xc602eebe,14,2147483647,40576,59443,29312
6.535734945,10.10.1.2:37766,10.10.2.2:5001,32,0xc603493e,0xc602f466,15,2147483647,43520,73245,29312
6.547897270,10.10.1.2:37766,10.10.2.2:5001,32,0xc603548e,0xc602fa0e,16,2147483647,46336,86827,29312
6.559701608,10.10.1.2:37766,10.10.2.2:5001,32,0xc6035fde,0xc602ffb6,17,2147483647,49280,100231,29312
6.571589235,10.10.1.2:37766,10.10.2.2:5001,32,0xc6036b2e,0xc603055e,18,2147483647,52224,113435,29312
6.583738326,10.10.1.2:37766,10.10.2.2:5001,32,0xc603767e,0xc6030b06,19,2147483647,55040,126474,29312
6.703628758,10.10.1.2:37766,10.10.2.2:5001,32,0xc60381ce,0xc60310ae,20,2147483647,57984,139403,29312
6.955361583,10.10.1.2:37766,10.10.2.2:5001,32,0xc6038d1e,0xc6031656,21,2147483647,60928,164214,29312
6.967362077,10.10.1.2:37766,10.10.2.2:5001,32,0xc603986e,0xc6031bfe,22,2147483647,63744,203609,29312
6.979361740,10.10.1.2:37766,10.10.2.2:5001,32,0xc603a3be,0xc60321a6,23,2147483647,66688,238072,29312
6.991491008,10.10.1.2:37766,10.10.2.2:5001,32,0xc603af0e,0xc603274e,24,2147483647,69504,269727,29312
7.003688319,10.10.1.2:37766,10.10.2.2:5001,32,0xc603ba5e,0xc6032cf6,25,2147483647,72448,297473,29312
7.015484668,10.10.1.2:37766,10.10.2.2:5001,32,0xc603c5ae,0xc603329e,26,2147483647,75392,323276,29312
7.027447547,10.10.1.2:37766,10.10.2.2:5001,32,0xc603d0fe,0xc6033846,27,2147483647,78208,345841,29312
7.039353575,10.10.1.2:37766,10.10.2.2:5001,32,0xc603dc4e,0xc6033dee,28,2147483647,81152,367080,29312
7.051385163,10.10.1.2:37766,10.10.2.2:5001,32,0xc603e79e,0xc6034396,29,2147483647,84096,385653,29312
7.063476797,10.10.1.2:37766,10.10.2.2:5001,32,0xc603f2ee,0xc603493e,30,2147483647,86912,403409,29312
7.075239091,10.10.1.2:37766,10.10.2.2:5001,32,0xc603fe3e,0xc6034ee6,31,2147483647,89856,418950,29312
7.087309874,10.10.1.2:37766,10.10.2.2:5001,32,0xc604098e,0xc603548e,32,2147483647,92672,434019,29312
7.099350741,10.10.1.2:37766,10.10.2.2:5001,32,0xc60414de,0xc6035a36,33,2147483647,95616,447192,29312
7.123277724,10.10.1.2:37766,10.10.2.2:5001,32,0xc604202e,0xc6035fde,34,2147483647,98560,460224,29312
7.135296541,10.10.1.2:37766,10.10.2.2:5001,32,0xc6042b7e,0xc6036586,35,2147483647,101376,473142,29312
7.159372440,10.10.1.2:37766,10.10.2.2:5001,32,0xc60436ce,0xc6036b2e,36,2147483647,104320,485949,29312
7.171335039,10.10.1.2:37766,10.10.2.2:5001,32,0xc604421e,0xc60370d6,37,2147483647,107264,498677,29312
